karma	카르마	prism	(상시 적립 · 게이지 8,000 이상일 때 발동) **국 정산에서** 잃은 점수가 업보 게이지로 쌓이고(전원 공개), 자기 순에 게이지를 태워 상대 셋에게서 1/3씩 뜯는다 — 못 뜯은 몫은 사라진다.	(상시 적립 · 게이지 8,000 이상일 때 발동) 1인당 몫은 게이지의 1/3을 100점 단위로 내림한 값이고, **그 사람의 남은 점수**가 상한이다. 리치 공탁이나 남의 업보에 뜯긴 점수는 쌓이지 않는다. 태우면 게이지는 0이 된다.
time_stop	시간 정지	prism	(매 국 1회) 사용하면 내 차례를 한 번 더 진행한다(연속 2순).	(매 국 1회) 자기 순에 선언하고 그 순의 버림이 아무에게도 울리지 않으면, 순서가 넘어가지 않고 곧바로 한 번 더 쯔모하고 버린다. 버림이 울리면 발동이 다음 자기 순으로 미뤄질 뿐 소멸하지는 않는다.
riichi_seal	리치 봉인	prism	(매 국 1회 · 그 국의 첫 리치를 내가 선언할 때) 내가 그 리치를 지고 있는 동안 다른 셋은 리치를 걸 수 없다. 승부수로 리치를 풀면 봉인도 풀린다. 추가 점수는 붙지 않는다.	(매 국 1회 · 그 국의 첫 리치를 내가 선언할 때) 잠긴 상대는 리치·일발·뒷도라를 통째로 잃는다. 나보다 먼저 리치를 건 사람이 있으면 봉인은 아예 서지 않는다.  한 번 풀린 봉인은 같은 국에 다시 리치를 걸어도 돌아오지 않는다. 봉인 사실은 전원에게 공개된다.  ⚠ 함께 가질 수 없다 — 이중 선언 · 스텔스 리치.
mixed_nine_gates	뒤섞인 아홉 개의 연꽃	prism	(상시 · 멘젠 한정) 구련보등이 무늬를 가리지 않는다 — 만·통·삭을 하나로 보고 1,112,345,678,999 + 아무 수패 1장이면 역만이다.	(상시) 화료형 14장이 모두 수패여야 하고 **자패는 한 장도 섞일 수 없다**. 안깡도 몸통으로 남아 형태를 깨므로, 그 뼈대가 선 동안에는 치·퐁·깡 버튼이 뜨지 않는다. 무늬가 한 종류뿐이면 표준 구련보등이 적용된다.  ⚠ 함께 가질 수 없다 — 진짜 용.
haitei_lord	해저의 지배자	prism	(상시) 텐파이 상태로 해저패(패산 마지막 패)를 쯔모하면 그 패가 오름패로 바뀐다.	(상시) 패산의 마지막 한 장을 자신이 뽑을 때 텐파이였다면, 대기와 무관하게 그 패가 오름패가 되어 해저로월 쯔모로 화료하고 **+3판**이 붙는다(역만에는 미적용).  텐파이가 아니면 아무 일도 일어나지 않으며, 영상 쯔모는 해저패가 아니므로 발동하지 않는다.
off_by_one	한 끗 차이	prism	(상시) 리치 후 쯔모한 패가 오름패의 ±1이면 그 패가 한 칸 밀려 오름패로 바뀐다.	(상시) 리치를 선언한 뒤의 쯔모에만, 오름패와 같은 무늬이고 숫자가 1만큼 어긋난 수패에만 적용된다. 1과 9를 잇는 순환은 없고 자패에는 적용되지 않으며, 오름패가 이미 4장 다 나온 죽은 대기로는 밀리지 않는다.  ⚠ 바뀐 패로 화료하지 않으면 그 패가 손에 남는다 — 리치 중이라면 그대로 버리게 되어 그 국 후리텐이 된다.  ⚠ 함께 가질 수 없다 — 스텔스 리치.
silent_swap	정적의 손	prism	(매 국 1회 · 그 국에 아무도 리치를 걸지 않았을 때) 자기 순에 **상대 세 명의 바닥**에서 버림패 1장을 골라 손으로 가져온다. 발동한 국에 화료하면 +2판(역만 제외).	(매 국 1회) 내 바닥은 대상이 아니고, 원래 주인의 후리텐은 그대로 남는다. 가져온 패는 그 순의 쯔모패가 되어 쯔모 화료로 값하지만, **내가 후리텐이면 그 패로는 화료할 수 없다**.  리치 조건은 보이는 리치만 센다 — 스텔스 리치가 서 있어도 발동된다.  ⚠ 함께 가질 수 없다 — 스텔스 리치.
ankan_dora	밀실의 도라	prism	(상시) 안깡을 하면 그 깡의 네 장이 나만의 도라가 되어, 화료 시 묶음마다 +4판이 붙는다.	(상시) 도라가 되는 것은 깡에 들어간 그 네 장뿐이라 손패에 같은 패가 남아 있어도 판이 붙지 않는다. 랭크가 섞인 깡이어도 네 장 전부 도라가 된다.  표준 깡도라 표시패는 평소대로 뒤집히고 그와는 별개다. 역만 손에는 추가 판을 얻지 않는다.
foresight	예지	prism	(열람 4순에 1회 · 재배열은 국에 1회) 자기 순에 발동하면 패산 다음 4장이 나에게만 공개되고(취소 불가), 국에 한 번은 드래그로 그 순서를 바꾼다. 발동한 국에 화료하면 +2판(역만에는 미적용).	(열람 4순에 1회 · 재배열은 국에 1회) 공개된 4장은 **지금 차례 기준으로** 하가·대면·상가·나에게 차례로 배정된다. 중간에 누가 퐁·치를 하면 배정이 한 칸씩 당겨져 네 번째가 더 이상 내 쯔모가 아닐 수 있다.  재배열은 한 국에 한 번이라, 그 국에 다시 발동하면 열람만 된다. 상대에게는 발동 사실만 보인다.
rank_gate	격(格)	prism	(매 국 1회) 국의 첫 순에 상대 한 명을 지목하면, 그 사람은 이번 국에 4판 이하로는 화료할 수 없다.	(매 국 1회) 아직 아무도 울지 않고 내가 버리지도 않은 국의 첫 순에만 지목할 수 있다. 판 계산에는 다른 증강이 얹어 주는 추가 판도 함께 센다.  역만 손은 이 제한에서 면제된다. 지목은 전원에게 공개되고 국이 끝나면 풀린다.
dead_wall_master	왕패의 주인	prism	(상시 열람 · 매 국 2회 교환) 왕패가 처음부터 전부 보이고, 첫 순에 왕패의 패와 손패를 최대 2장까지 1:1로 맞바꾼다.	(상시 열람 · 매 국 2회 교환) 왕패 14장에는 도라·뒷도라 표시패도 들어 있어 표시패까지 바꿀 수 있고, **영상 쯔모는 보충되지 않아 깡마다 한 장씩 줄어든다.** 교환은 아직 아무것도 버리지 않은 첫 순에만 열리고, 내보낸 손패가 그 자리를 채운다.
stealth_riichi	스텔스 리치	prism	(매 국 1회 · 리치는 국당 한 번) 텐파이에서 보이지 않는 리치를 건다. 남에게는 평범한 타패로 보이지만 화료 시 리치로 취급되고(리치 1판·일발·뒷도라), 공탁 1,000점도 내지 않는다.	(매 국 1회 · 리치는 국당 한 번) 리치 표시도 리치봉도 상대 화면에 뜨지 않고, 정산 화면에서 공개된다. 손이 잠기는 것은 표준 리치와 같다. 남들은 나를 리치가 아닌 사람으로 보므로 손을 바꾸는 증강의 대상이 되고, 그때 이 리치는 풀린다.  ⚠ 함께 가질 수 없다 — 이중 선언 · 오픈 리치 · 모 아니면 도 · 리치 봉인 · 한 끗 차이 · 정적의 손 · 손바닥 뒤집기 · 영혼의 일격. 전부 '내가 건 리치'의 모양을 바꿔 은닉과 화면이 어긋난다.
void_kan	성립하지 않는 깡	prism	(상시 · 리치 중에는 발동하지 않는다) 리치를 걸지 않은 텐파이라면, 상대의 깡패가 오름패가 아니어도 창깡으로 화료할 수 있다.	상대가 안깡·가깡을 선언하면 손패 한 장이 그 깡패의 오름패로 바뀌어 창깡 론이 열리고, 국사무쌍만 안깡을 창깡한다는 표준 예외도 무력화된다. ⚠ 론을 하든 안 하든 **그 한 장은 영구히 바뀌며** 고를 수 없다. 리치 중에는 손이 잠겨 발동하지 않는다. 대명깡은 대상이 아니다.  ⚠ 함께 가질 수 없다 — 진짜 용.
honba_hunter	본장 사냥꾼	prism	(상시) 나에게만 본장 1개당 추가 점수가 300점이 아니라 1,500점이 된다.	(상시) 론이면 쏜 사람이 전액을 내고 쯔모면 셋이 나눠 내며, 본장 수에 상한은 없다. 내 앞의 본장 표시는 실제 가치만큼 부풀어 전원에게 보인다.
mixed_triplet	동수의 결속	prism	(상시) 커쯔의 무늬 제한이 사라진다 — 1만·1통·1삭도 하나의 커쯔다. 슌쯔는 그대로이며 커쯔만 무늬를 가리지 않는다.	(상시) 자신에게만 적용되며, 화료·텐파이·대기 판정과 퐁·깡에 모두 반영된다. 슌쯔는 기존처럼 같은 무늬로만 만든다.  혼색으로 만든 커쯔는 청일색·혼일색·삼색동각을 성립시키지 못한다(또이또이·산안커는 그대로 붙는다).
royal_kokushi	왕의 징표	prism	(상시) 국사무쌍은 요구패 13종을 모두 갖추지 않아도 성립한다. 없는 한 종류의 요구패는 다른 요구패의 중복으로 대신할 수 있다.	(상시) 빠진 요구패 한 종류의 자리는 다른 요구패를 2장 이상 중복해 메운다. 손패는 여전히 14장 전부 요구패여야 한다.  ⚠ 함께 가질 수 없다 — 진짜 용.
siege_riichi	공성계	prism	(상시) 텐파이가 아니어도 리치를 선언할 수 있다. 단 텐파이가 아니라면 화료는 할 수 없다.	(상시) 손이 잠기고 쯔모기리가 강제되는 것은 진짜 리치와 같다. 리치봉 1,000점과 유국 시 노텐 벌부도 그대로 걸린다.
polar_ends	양극	prism	(상시) 1과 9의 구별이 사라진다 — 같은 무늬의 199·911도 한 커쯔다.	1·9만 모은 손도 몸통 4개로 완성되며 찬타·준찬타·혼노두가 자연히 따라붙는다. 같은 무늬의 노두패 두 장을 들고 있으면 상대가 버린 1이나 9를 퐁할 수도 있다.  머리(작두)는 표준대로 같은 패 2장이어야 한다. 1과 9를 섞어 퐁한 몸통 위로는 가깡을 얹을 수 있고, 안깡·대명깡은 대상이 아니다.
async_chiitoi	비대칭	prism	(상시) 치또이쯔의 무늬 제한이 사라진다 — 1만·1통도 한 또이쯔다.	(상시) 숫자만 같으면 무늬가 달라도 한 쌍이다. 자패는 기존처럼 같은 종류 2장이어야 하고, 같은 패는 최대 2장까지만 쓸 수 있다(4장을 2쌍으로 쓰지 못한다).  같은 패가 3장 모이면 그 손은 치또이가 아니라 일반 손으로 읽히고, 안커가 있으면 머리보다 안커로 우선 취급된다.  ⚠ 함께 가질 수 없다 — 진짜 용.
genesis	개벽	prism	(동풍전 1회 · 반장전 2회 · 매 국 1회) 자기 순에 발동하면 손패의 자패는 수패로, 수패는 자패로 통째로 뒤바뀐다.	(동풍전 1회 · 반장전 2회 · 매 국 1회) 새 패는 패산에서 실물로 오고(그 분류가 모자랄 때만 생성) 원래 손패는 패산 맨 밑으로 들어간다. 어떤 패가 오는지는 완전히 무작위다.  턴을 넘기지 않는 발동이라 **한 국에는 한 번까지만** 쓸 수 있다. 리치 중에는 발동할 수 없다.
unification	천하통일	prism	(상시) 내 점수가 45,000점에 도달하면 남은 국을 전부 무시하고 그 자리에서 게임이 끝난다.	(상시) 판정은 각 국의 정산 직후에 이루어진다. 끝내는 것이 내 능력이지 우승이 보장되지는 않는다 — 같은 정산에서 나보다 높은 사람이 있으면 그쪽이 1위다.  점수의 출처는 따지지 않는다 — 다른 증강이 얹어 준 점수여도 점수판이 45,000이면 그대로 끝이다.
table_flip	밥상 뒤엎기	prism	(매 국 1회) 첫 순에 손패를 전부 반납하고 패산에서 새 손패를 받는다 — 반납한 손패는 전원에게 공개된다.	(매 국 1회) 손패는 패산 맨 밑으로 반납되고 패산 위에서 같은 장수를 새로 받으며, 패산 총량은 변하지 않는다. 반납한 패는 **그 순의 쯔모패까지 포함해** 발동 순간 전원의 화면에 잠깐 펼쳐졌다가 사라진다.  쯔모 없이 맞은 순(치·퐁 직후)에는 발동할 수 없다.
soul_hunt	혼 사냥	prism	(상시) 리치 중인 상대를 론하면 그의 리치를 강탈한다 — 내 화료가 리치로 취급되어 뒷도라가 적용된다.	(상시) 내가 리치를 걸지 않았어도 뒷도라가 뒤집히고 +1판이 붙는다. 리치 공탁은 화료자가 공탁을 가져가는 표준 정산으로 회수된다.  쯔모 화료나 리치를 걸지 않은 상대에게서 잡은 론에는 아무 효과도 없다.  ⚠ 함께 가질 수 없다 — 숨은 칼날.
bluff_pretense	허장성세	prism	(매 국 1회) 상대가 버린 패에 대해, 손에 같은 패가 1장뿐이어도 퐁을 선언할 수 있다.	(매 국 1회) 모자란 세 번째 장은 손패에서 가장 고립된 잡패 하나가 그 패로 변신해 채운다 — **재료는 도라·적도라가 아닌 패에서 고른다**(그런 패가 없을 때만 도라를 태운다).  리치 중, 후로가 봉인된 동안, 패산이 떨어진 마지막 버림에는 발동하지 않는다.
blame_shift	책임전가	prism	(상시) 내가 론으로 화료하면 그 지불이 쏜 사람 혼자가 아니라 세 명에게 쯔모처럼 분담된다.	내가 받는 총액은 변하지 않고 지불자만 분산된다. 더블론이면 화료자를 뺀 나머지끼리 나누므로 3분할이 아니라 2분할이 된다.  쯔모 화료는 이미 분담이므로 관여하지 않고, 100점 단위로 떨어지지 않는 끝수는 원래 쏜 사람이 흡수한다.
no_ron_pact	불가침 조약	prism	(상시) 매 국 첫 6순은 론당하지 않는다. 단 리치·후로(안깡 포함)를 하면 조약이 사라진다.	파기 조건은 둘이다 — 리치를 걸거나, **손에 몸통이 하나라도 생기는 것**. 치·퐁·대명깡은 물론 안깡도, 멘젠이 유지되는 묵계 퐁도 파기 사유다.  상대의 쯔모 화료나 유국 노텐 벌점은 막지 못한다. 조약이 유효한지, 파기·만료됐는지는 국 내내 전원에게 공개된다.  ⚠ 함께 가질 수 없다 — 죽기살기 · 천하무적.
always_tenpai	승승장구	prism	(상시) 황패유국 시 손패가 어떻든 항상 텐파이로 취급된다 — 노텐 벌점을 내지 않고, 노텐인 상대 한 명당 2,000점을 추가로 받는다.	(상시) 표준 텐파이 분배에 더해 노텐인 상대에게서 각각 2,000점씩 직접 받는다(셋 다 노텐이면 **+6,000**). 오야가 텐파이 취급이 되면 연장(렌짱)도 그대로 적용된다. 누군가 화료해 국이 끝나면 아무 일도 일어나지 않는다.  ⚠ 함께 가질 수 없다 — 죽기살기.
dora_conceal	가려진 도라	prism	(상시) 도라 표시패가 상대에게는 가려진다 — 도라는 나만 알 수 있다.	(상시) 국이 시작되는 순간부터 도라 표시패가 나에게만 보이고 세 상대에게는 뒷면으로 덮인다. 증강 자체는 전원에게 공개된다. 표시패는 종국 공개에서 뒤집히며 뒷도라는 표준대로 화료 때만 열린다. 다른 증강으로 도라를 들여다보는 것까지 막지는 못한다.
late_double	뒤늦은 출진	prism	(상시) 7순까지 건 리치는 더블리치(2판)로 취급되며, 이렇게 취급된 더블리치에는 +1판이 붙는다.	(상시) 승격된 리치는 화료 시 합계 **3판**이 된다(역만에는 미적용). 앞서 몇 장을 버렸거나 후로로 순서가 흐트러졌어도 상관없다. 이중 선언이 승격시킨 8순 이후의 리치에도 같은 +1판이 붙고, 그 밖의 8순 이후 리치는 표준 판정 그대로다. 일발·천화 같은 다른 첫순 특전은 표준 그대로다.
call_seal	함구령	prism	(동풍전 1회 · 반장전 2회) 자기 순에 선언하면 6순 동안 상대 셋의 후로(치·퐁·대명깡)가 전부 봉인된다. 안깡·가깡은 막지 않는다.	(동풍전 1회 · 반장전 2회) 자기 손 안에서 완결되는 안깡·가깡은 봉인되지 않는다. 6순이 지나면 봉인이 풀리고, 6순이 다 가기 전에 국이 끝나면 함께 걷힌다(사용 횟수는 돌아오지 않는다). 발동은 전원에게 공개된다.
even_world	짝수의 세계	prism	(2국에 1회) 자기 순에 발동하면 손패의 홀수 수패가 한 칸 위 짝수로 다시 태어난다(1→2, 3→4, 5→6, 7→8, 9→8). 자패와 도라는 그대로 남는다.	(2국에 1회) 무늬는 그대로 두고 홀수만 오르며, 9는 위가 없어 8로 내려온다. 자패와 이미 짝수인 패, 지금 도라인 홀수 패와 적도라(빨간 5)는 건드리지 않는다.  바꾼 **결과**가 도라가 되는 것은 막지 않는다. 리치 중에는 발동할 수 없고, 한 번 쓰면 국이 두 번 지나야 다시 열린다(본장도 한 국으로 센다).
brief_fog	박무	prism	(동풍전 1회 · 반장전 2회) 선언하면 6순 동안 네 사람의 버림패가 가려지고, 나만 네 개의 바닥을 그대로 본다.	(동풍전 1회 · 반장전 2회) 남에게는 버림패의 장수만 보인다. 각자의 **마지막 버림패 한 장**은 안개 속에서도 전원에게 공개되어 론·후로 판정이 유지된다.  안개가 걷히기 전에는 다시 선언할 수 없고, 6순이 지나거나 국이 끝나면 걷힌다(사용 횟수는 돌아오지 않는다).
giant_god	마작의 거신병	prism	(매 국 1회) **조건: 국사무쌍 13종을 내가 직접 전부 버려 둬야 한다.** 발동하면 그 13장을 손으로 끌어올려 13면 대기가 되고, 다음 순에 반드시 화료한다.	(매 국 1회) **증강이 요구패를 깔아 주지 않는다** — 남의 바닥은 세지 않는다. 각성하면 요구패에 대한 내 버림 이력이 지워져 후리텐이 풀린다.  **치·퐁·깡을 한 번이라도 하면 그 국에는 각성할 수 없다.** 리치 중에도 쓸 수 없다.  ⚠ 함께 가질 수 없다 — 진짜 용.
conjure_draw	소환	prism	(매 국 1회) 자기 순에 손패 1장을 지목하면, 다음 내 쯔모가 그 패의 복제(생성패)로 바뀐다.	(매 국 1회) 지목한 패의 종류가 목표가 된다. 다음 쯔모는 패산에서 평소대로 한 장 뽑히되 그 자리에서 바뀌므로, 패산도 손패 장수도 그대로다.  깡으로 뽑는 영상패에는 반응하지 않는다. 무엇을 불렀는지는 발동 즉시 전원에게 공개된다.
bottom_yaku	바닥의 족보	prism	(상시) 화료할 때 내 버림패가 판을 얹어 준다 — 한 무늬의 1~9를 모두 버렸으면 2판, 같은 패를 3장 이상 버렸으면 1판, 둘이 겹치면 3판이다.	(상시) 화료하는 순간 버림패 이력 전체를 판정해 '역류 통관' 2판·'미련 없음' 1판을 얹는다. 남이 후로해 간 버림패도 그대로 세고, 멘젠·후로는 가리지 않는다.  ⚠ 둘 다 도라처럼 **판만 더하는 보조역**이라, 손에서 나온 역이 하나도 없으면 화료가 성립하지 않는다. 화료형도 스스로 완성해야 하며 유국에는 적용되지 않는다.
tenpai_scan	천리안	prism	(매 국 1회) 자기 순에 선언하면 그 순간 텐파이인 상대가 누구인지 나에게만 밝혀진다.	(매 국 1회) 리치를 걸지 않은 다마텐도 잡아내지만, 손패 내용이나 대기패까지는 알 수 없다. 결과는 선언한 순간의 스냅샷이다.  발동 사실도 밝혀진 목록도 상대에게는 공개되지 않는다.
danger_sense	지뢰 탐지	prism	(매 국 1회) 자기 순에 선언하면 내 손패 중 지금 버리면 상대에게 쏘이는 패가 나에게만 표시된다. 손은 바뀌지 않는다.	(매 국 1회) 세 상대의 대기(오름패)를 계산해 그와 겹치는 내 손패 종류만 센다. 리치를 걸지 않은 다마텐도 잡히고, 후리텐이라 론이 막힌 상대와 역이 없어 론이 안 되는 대기는 빠진다.  표시는 **선언한 시점의 스냅샷**이라 이후 갱신되지 않는다.
triple_peek	삼세 예지	prism	(2국에 1회) 자기 순에 선언하면 그 국이 끝날 때까지 내 다음 쯔모 세 장의 종류가 나에게만 실시간으로 보인다.	(2국에 1회) 보이는 것은 실제 패가 아니라 앞으로 내게 배정될 쯔모의 '종류'다. 누가 퐁·치·깡을 해 차례가 밀려도 지금 기준으로 다시 계산돼 어긋나지 않는다. 상대에게는 발동 사실만 공개된다.  선언 시점에 내 몫의 쯔모가 3장 남지 않았으면 발동할 수 없다. 한 번 쓰면 다음 국은 건너뛴다.
meld_dissolve	파혼	prism	(매 국 1회) 자기 순에 자신의 후로(치·퐁) 하나를 해체한다 — 내가 냈던 2장만 손으로 돌아오고, 빈 자리는 패산에서 보충된다.	(매 국 1회) 남에게서 가져왔던 한 장은 그 사람의 버림패 더미로 되돌아간다. 후로가 하나뿐이었다면 그 순간 손이 다시 멘젠이 되어 리치를 걸 수 있다.  해체는 전원에게 공개된다. 깡은 대상이 아니고, 패산이 비면 발동할 수 없다.
wind_lineage	바람의 계보	prism	(상시) 자패로 슌쯔를 만든다 — 동남서·남서북·백발중도 한 몸통이 된다.	(상시) 동→남→서→북, 백→발→중으로 이어지는 석 장이 슌쯔가 된다. 치로도 만들고, 네 바람을 한 장씩 모으면 안깡으로 선언해 영상패도 뽑는다.  자풍·장풍은 **각각 1판**(같은 바람은 한 번만), 백발중은 몸통 하나에 1판이다. 자패 슌쯔는 청일색·삼색·일기통관에 값하지 않는다.
silent_pact	묵계	prism	(매 국 1회) ⚠ **이 증강으로 부른 퐁 1회만** 멘젠이 유지된다. 같은 국에 평범한 퐁·치·대명깡을 하나라도 더 하면 손이 열려 전부 잃는다(안깡은 예외).	(매 국 1회) 몸통은 눈에 보이게 눕지만 그 뒤로도 리치를 걸 수 있고 멘젠쯔모·멘젠 론 부수가 그대로 붙는다. 다만 커쯔가 생기므로 핑후는 성립하지 않는다. 평범한 퐁·치·대명깡이 더해지면 그 자리에서 잃지만, 이미 묵계로 부른 몸통은 손을 열지 않는다.
regret	미련	prism	(2국에 1회) 황패유국 시 내가 멘젠 텐파이면 그 손패 13장이 그대로 다음 국의 배패가 된다.	적도라 표식까지 그대로 넘어가며, 보존되는 손과 대기는 유국 시 전원에게 공개된다.  후로한 손은 13장이 되지 않아 멘젠 텐파이에만 적용되고, 누군가 화료해 국이 끝나면 발동하지 않는다. 한 번 성사되면 2국(본장 포함)이 지나야 다시 성사된다.  ⚠ 함께 가질 수 없다 — 귀환. 둘 다 유국 손패를 다음 국 배패로 덮어써 뒤에 도는 쪽이 앞의 결과를 지운다.
disarm	무장해제	prism	(동풍전 1회 · 반장전 2회) 자기 순에 상대 한 명의 증강 하나를 지목해 이번 국 동안 완전히 무효화한다 — 규칙도, 발동 효과도, 액티브 버튼도 전부 잠긴다.	(동풍전 1회 · 반장전 2회) 잠긴 증강이 **이미 만들어 둔 것**(물질화한 패·바뀐 손패 같은 지나간 결과)은 대체로 그대로 남는다 — 잠기는 순간 스스로 되감는 증강만 원래대로 돌아간다.  한 국에 한 명의 증강 하나만 잠글 수 있고, 지목은 전원에게 공개되며 국이 끝나면 증강도 돌아온다.
push_riichi	등 떠밀기	prism	(매 국 1회) 자기 순에 상대 한 명에게 낙인을 찍는다(전원 공개). 그가 리치 가능한 상태에서 패를 버리는 순간 그 버림이 강제 리치가 된다.	낙인자가 멘젠 텐파이로 패를 버리려 하면 리치봉이 강제로 던져진다 — 다마텐으로 숨을 수 없다. 리치봉을 낼 점수와 패산이 남아 있고 리치가 봉인돼 있지 않아야 성립하며, 후로해 멘젠이 깨진 손에는 조건이 서지 않는다.  낙인은 찍은 국 동안만 살아 있고, **강제든 스스로 건 것이든** 리치가 성립하거나 국이 끝나면 소멸한다.
reload	재장전	prism	(동풍전 1회 · 반장전 2회) 자기 순에 사용 횟수를 이미 쓴 내 다른 증강 하나를 지목해 1회 복구한다.	(동풍전 1회 · 반장전 2회) 복구는 전원에게 공개된다. 대상은 게임 단위 사용 횟수를 쓰는 내 증강뿐이라 '게임 내 1회'조차 되돌릴 수 있고, 국 단위 쿨다운으로 도는 증강과 재장전 자신은 후보에 뜨지 않는다. 첫 증강 선택에는 나오지 않는다.
honor_return	귀환	prism	(동풍전 1회 · 반장전 2회) 발동 시점까지 이번 국에 내가 버린 자패를 가장 최근 것부터 최대 4장 기억해, 다음 국 배패에 그대로 되받는다.	(동풍전 1회 · 반장전 2회) 기억은 **버튼을 누른 순간에 확정된다** — 그 뒤에 버리는 자패(바람·삼원)는 목록에 들어가지 않는다. 무엇이 부활하는지는 발동 즉시 전원에게 공개된다.  되받는 자패는 배패 13장 안에서 교체되어 손패 장수는 그대로다. 자패를 한 장도 버리지 않았거나 리치 중이면 발동할 수 없다.  ⚠ 함께 가질 수 없다 — 미련.
tile_split	분열	prism	(매 국 1회) 자기 순에 손패의 수패 1장을 합이 같은 두 숫자로 쪼갠다(예: 9통 → 4통 + 5통).	(매 국 1회) 쪼갤 수 있는 것은 랭크 2 이상의 수패이고 무늬는 그대로다. 두 번째 조각은 가장 고립된 잡패가 바뀌어 채우므로 손패 장수는 변하지 않는다 — **재료는 도라·적도라를 피한다**(없을 때만 도라를 쓴다). 결과는 공개되고 리치 중에는 쓸 수 없다.
frame_up	누명	prism	(2국에 1회) 자기 순에 내가 버릴 패를 지목한 상대의 바닥에 놓는다 — 그 사람이 버린 것으로 기록되어 후리텐에 걸리고, 내 바닥에는 남지 않아 내 후리텐은 회피된다.	(2국에 1회) 실제로 버린 사람은 나이므로 다른 상대의 론은 평소대로 열려 있고, 그 패로 쏘이면 책임도 내가 진다. 심긴 패는 전원에게 공개된다.  리치 중이거나 국의 첫 바퀴에는 쓸 수 없고, 봉인술사에게 잠긴 패는 심을 수 없다. **중장패(2~8 수패)를 심으면 그 국의 유국만관 자격을 잃는다**(요구패는 무관).  ⚠ 함께 가질 수 없다 — 편식. 남의 바닥에 심은 패 한 장이 편식의 한 무늬 셈을 통째로 깬다.
three_dragons_will	삼원의 의지	prism	(동풍전 1회 · 반장전 2회) 삼원패(백·발·중) 중 두 종류를 커쯔로 세우고 나머지 한 종류를 한 장이라도 쥐고 있으면, 자기 순에 발동해 그 한 장을 커쯔로 완성한다.	(동풍전 1회 · 반장전 2회) 부족한 만큼(한두 장)이 손패의 잡패에서 물질화해 커쯔를 채우므로 손패 장수는 변하지 않는다. 재료는 이웃 패가 적은 순으로 자동으로 골라 덮어쓰고 미리 보거나 고를 수 없으며, 도라·적도라는 재료가 되지 않는다.  재료로 쓸 잡패가 모자라거나 리치 중이면 발동할 수 없다.
snake_kan	장사진	prism	(상시) 같은 무늬 연속 4장(예: 3-4-5-6)을 '장사진'으로 선언해 깡으로 낼 수 있다 — 영상패를 뽑고 새로운 도라가 열린다.	(상시) 슌쯔로도 커쯔(깡)로도 세어 또이또이·산안커에도, 일기통관·삼색동순에도 들어가며 비싼 쪽이 잡힌다. 산깡쯔·스깡쯔에도 포함되지만 삼색동각처럼 같은 숫자를 요구하는 역에는 들어가지 않는다. 리치 중에는 선언할 수 없다.  끝없는 윤회를 함께 들면 **9와 1을 넘는 연속**도 장사진이 된다.
palm_flip	손바닥 뒤집기	prism	(2국에 1회) 리치로 잠긴 손이 한 순만 풀린다 — 쯔모기리 대신 손패에서 골라 버려 오름패를 갈아탄다. 리치는 그대로 선다.	(2국에 1회) 리치도 공탁도 그대로이고 바뀌는 것은 오름패뿐이다. 고를 수 있는 것은 **버린 뒤에도 텐파이가 남는 패**뿐이며, 쯔모패 자체와 봉인된 패는 후보가 아니다. 리치로 생긴 후리텐은 대기가 통째로 바뀌면서 함께 풀린다. 발동 사실은 전원에게 공개된다.  ⚠ 함께 가질 수 없다 — 자유 선언 · 오픈 리치 · 스텔스 리치.
north_trader	북풍 상인	prism	(상시) 삼인마작의 북빼기. 자기 순에 손의 北을 빼놓고 영상패로 보충하며, 빼놓은 北은 한 장당 도라 1판으로 값한다.	(상시) 보충 쯔모로 화료하면 영상개화가 붙는다. 리치 중에는 쓸 수 없고, 영상패가 바닥나거나(누구의 것이든 깡 네 번) 패산이 다 떨어지면 北이 손에 있어도 못 뺀다.  뺄 때마다 패산이 한 장 줄어 그 국은 모두에게 그만큼 빨리 끝난다. 첫 순에 빼면 **내 천화·지화가 깨진다**(상대의 것에는 영향이 없다).
hourglass	뒤집힌 모래시계	prism	(2국에 1회) 황패유국이 선언되는 순간 내가 텐파이라면 국이 끝나지 않고, 남은 영상패(최대 4장)를 나 혼자 연속으로 쯔모한다.	왕패에서 넘어오는 것은 아직 쓰지 않은 영상패다. 그 국에 깡이 있었으면 쓴 만큼 연장이 짧아지고, 영상패가 남지 않았으면 발동하지 않는다.  연장 중 자신이 버리는 패는 평소대로 론 대상이다. 넘어온 패를 다 쓰면 그대로 유국으로 정산된다.
mirror_dora	거울	prism	(상시) 도라 표시패의 앞 패도 나에게만 도라가 된다 — 표시패가 5통이면 6통과 함께 4통도 내 도라다. 깡도라·뒷도라 표시패에도 똑같이 적용된다.	(상시) 앞은 표준 도라의 역방향으로, 1의 앞은 9, 동의 앞은 북, 백의 앞은 중이다.  뒷도라 표시패에도 적용되어 뒷도라를 세는 손에만 얹힌다. 다른 사람에게는 적용되지 않고, 무엇이 도라가 됐는지는 전원에게 공개된다.
